name,level,exp
Vileplume,81,4756204
Vileplume,2,162
Vileplume,22,85560
Vileplume,42,635139
Vileplume,62,2092998
Vileplume,82,4943185
Vileplume,3,232
Vileplume,23,98338
Vileplume,43,682745
Vileplume,63,2197851
Vileplume,83,5136522
Vileplume,4,413
Vileplume,24,112332
Vileplume,44,732675
Vileplume,64,2306182
Vileplume,84,5336819
Vileplume,5,760
Vileplume,25,127596
Vileplume,45,784985
Vileplume,65,2418056
Vileplume,85,5544876
Vileplume,6,1328
Vileplume,26,144186
Vileplume,46,839730
Vileplume,66,2533539
Vileplume,86,5761776
Vileplume,7,2173
Vileplume,27,162158
Vileplume,47,896967
Vileplume,67,2652697
Vileplume,87,5989008
Vileplume,8,3349
Vileplume,28,181566
Vileplume,48,956752
Vileplume,68,2775600
Vileplume,88,6228668
Vileplume,9,4912
Vileplume,29,202467
Vileplume,49,1019141
Vileplume,69,2902321
Vileplume,89,6483766
Vileplume,10,6917
Vileplume,30,224915
Vileplume,50,1084190
Vileplume,70,3032935
Vileplume,90,6758728
Vileplume,11,9419
Vileplume,31,248965
Vileplume,51,1151955
Vileplume,71,3167523
Vileplume,91,7060227
Vileplume,12,12474
Vileplume,32,274673
Vileplume,52,1222493
Vileplume,72,3306170
Vileplume,92,7398603
Vileplume,13,16136
Vileplume,33,302095
Vileplume,53,1295861
Vileplume,73,3448968
Vileplume,93,7790387
Vileplume,14,20462
Vileplume,34,331286
Vileplume,54,1372115
Vileplume,74,3596019
Vileplume,94,8262943
Vileplume,15,25505
Vileplume,35,362300
Vileplume,55,1451313
Vileplume,75,3747434
Vileplume,95,8863437
Vileplume,16,31322
Vileplume,36,395195
Vileplume,56,1533512
Vileplume,76,3903339
Vileplume,96,9677075
Vileplume,17,37968
Vileplume,37,430024
Vileplume,57,1618770
Vileplume,77,4063876
Vileplume,97,10866632
Vileplume,18,45497
Vileplume,38,466844
Vileplume,58,1707146
Vileplume,78,4229212
Vileplume,98,12764817
Vileplume,19,53966
Vileplume,39,505710
Vileplume,59,1798697
Vileplume,79,4399545
Vileplume,99,16110966
Vileplume,20,63429
Vileplume,40,546677
Vileplume,60,1893482
Vileplume,80,4575112
Vileplume,100,22732500
Paras,1,0
Paras,21,28130
Paras,41,224381
Paras,61,757659
Paras,81,1809425
Paras,2,61
Paras,22,32550
Paras,42,241629
Paras,62,796249
Paras,82,1880559
Paras,3,88
Paras,23,37411
Paras,43,259740
Paras,63,836139
Paras,83,1954111
Paras,4,157
Paras,24,42735
Paras,44,278735
Paras,64,877352
Paras,84,2030311
Paras,5,289
Paras,25,48542
Paras,45,298635
Paras,65,919912
Paras,85,2109464
Paras,6,505
Paras,26,54853
Paras,46,319462
Paras,66,963846
Paras,86,2191980
Paras,7,826
Paras,27,61690
Paras,47,341237
Paras,67,1009178
Paras,87,2278427
Paras,8,1274
Paras,28,69074
Paras,48,363981
Paras,68,1055934
Paras,88,2369602
Paras,9,1868
Paras,29,77025
Paras,49,387716
Paras,69,1104143
Paras,89,2466650
Paras,10,2631
Paras,30,85565
Paras,50,412463
Paras,70,1153834
Paras,90,2571255
Paras,11,3583
Paras,31,94715
Paras,51,438243
Paras,71,1205036
Paras,91,2685956
Paras,12,4745
Paras,32,104495
Paras,52,465079
Paras,72,1257782
Paras,92,2814686
Paras,13,6138
Paras,33,114927
Paras,53,492990
Paras,73,1312107
Paras,93,2963734
Paras,14,7784
Paras,34,126032
Paras,54,522000
Paras,74,1368051
Paras,94,3143511
Paras,15,9703
Paras,35,137831
Paras,55,552130
Paras,75,1425654
Paras,95,3371959
Paras,16,11916
Paras,36,150346
Paras,56,583401
Paras,76,1484966
Paras,96,3681496
Paras,17,14444
Paras,37,163596
Paras,57,615836
Paras,77,1546039
Paras,97,4134045
Paras,18,17309
Paras,38,177603
Paras,58,649457
Paras,78,1608939
Paras,98,4856180
Paras,19,20530
Paras,39,192389
Paras,59,684286
Paras,79,1673740
Paras,99,6129172
Paras,20,24130
Paras,40,207975
Paras,60,720346
Paras,80,1740531
Paras,100,8648234
Parasect,1,0
Parasect,21,51438
Parasect,41,410297
Parasect,61,1385435
Parasect,81,3308663
Parasect,2,112
Parasect,22,59520
Parasect,42,441836
Parasect,62,1455999
Parasect,82,3438738
Parasect,3,161
Parasect,23,68409
Parasect,43,474953
Parasect,63,1528939
Parasect,83,3573233
Parasect,4,287
Parasect,24,78144
Parasect,44,509687
Parasect,64,1604300
Parasect,84,3712570
Parasect,5,529
Parasect,25,88762
Parasect,45,546076
Parasect,65,1682126
Parasect,85,3857305
Parasect,6,924
Parasect,26,100303
Parasect,46,584160
Parasect,66,1762462
Parasect,86,4008192
Parasect,7,1511
Parasect,27,112805
Parasect,47,623977
Parasect,67,1845354
Parasect,87,4166267
Parasect,8,2330
Parasect,28,126307
Parasect,48,665567
Parasect,68,1930852
Parasect,88,4332987
Parasect,9,3417
Parasect,29,140846
Parasect,49,708967
Parasect,69,2019006
Parasect,89,4510446
Parasect,10,4812
Parasect,30,156462
Parasect,50,754219
Parasect,70,2109868
Parasect,90,4701724
Parasect,11,6552
Parasect,31,173193
Parasect,51,801360
Parasect,71,2203494
Parasect,91,4911462
Parasect,12,8677
Parasect,32,191077
Parasect,52,850430
Parasect,72,2299944
Parasect,92,5146854
Parasect,13,11225
Parasect,33,210153
Parasect,53,901468
Parasect,73,2399282
Parasect,93,5419399
Parasect,14,14234
Parasect,34,230459
Parasect,54,954515
Parasect,74,2501578
Parasect,94,5748134
Parasect,15,17743
Parasect,35,252035
Parasect,55,1009609
Parasect,75,2606911
Parasect,95,6165869
Parasect,16,21789
Parasect,36,274918
Parasect,56,1066791
Parasect,76,2715366
Parasect,96,6731878
Parasect,17,26412
Parasect,37,299147
Parasect,57,1126101
Parasect,77,2827044
Parasect,97,7559396
Parasect,18,31650
Parasect,38,324761
Parasect,58,1187579
Parasect,78,2942061
Parasect,98,8879872
Parasect,19,37542
Parasect,39,351798
Parasect,59,1251267
Parasect,79,3060553
Parasect,99,11207628
Parasect,20,44125
Parasect,40,380297
Parasect,60,1317205
Parasect,80,3182686
Parasect,100,15813913
Venonat,1,0
Venonat,21,30139
Venonat,41,240408
Venonat,61,811778
Venonat,81,1938670
Venonat,2,66
Venonat,22,34875
Venonat,42,258888
Venonat,62,853124
Venonat,82,2014885
Venonat,3,94
Venonat,23,40083
Venonat,43,278292
Venonat,63,895863
Venonat,83,2093691
Venonat,4,168
Venonat,24,45787
Venonat,44,298644
Venonat,64,940020
Venonat,84,2175334
Venonat,5,310
Venonat,25,52009
Venonat,45,319966
Venonat,65,985620
Venonat,85,2260140
Venonat,6,541
Venonat,26,58771
Venonat,46,342281
Venonat,66,1032692
Venonat,86,2348550
Venonat,7,885
Venonat,27,66097
Venonat,47,365611
Venonat,67,1081262
Venonat,87,2441172
Venonat,8,1365
Venonat,28,74008
Venonat,48,389980
Venonat,68,1131358
Venonat,88,2538859
Venonat,9,2002
Venonat,29,82527
Venonat,49,415410
Venonat,69,1183011
Venonat,89,2642839
Venonat,10,2819
Venonat,30,91677
Venonat,50,441925
Venonat,70,1236250
Venonat,90,2754916
Venonat,11,3839
Venonat,31,101480
Venonat,51,469546
Venonat,71,1291110
Venonat,91,2877810
Venonat,12,5084
Venonat,32,111959
Venonat,52,498298
Venonat,72,1347623
Venonat,92,3015735
Venonat,13,6577
Venonat,33,123136
Venonat,53,528204
Venonat,73,1405829
Venonat,93,3175429
Venonat,14,8340
Venonat,34,135035
Venonat,54,559286
Venonat,74,1465768
Venonat,94,3368047
Venonat,15,10396
Venonat,35,147676
Venonat,55,591568
Venonat,75,1527486
Venonat,95,3612814
Venonat,16,12767
Venonat,36,161085
Venonat,56,625073
Venonat,76,1591035
Venonat,96,3944460
Venonat,17,15476
Venonat,37,175281
Venonat,57,659825
Venonat,77,1656471
Venonat,97,4429334
Venonat,18,18545
Venonat,38,190289
Venonat,58,695847
Venonat,78,1723863
Venonat,98,5203050
Venonat,19,21997
Venonat,39,206131
Venonat,59,733164
Venonat,79,1793293
Venonat,99,6566970
Venonat,20,25854
Venonat,40,222830
Venonat,60,771800
Venonat,80,1864855
Venonat,100,9265965
Venomoth,1,0
Venomoth,21,55457
Venomoth,41,442351
Venomoth,61,1493672
Venomoth,81,3567153
Venomoth,2,121
Venomoth,22,64170
Venomoth,42,476354
Venomoth,62,1569749
Venomoth,82,3707389
Venomoth,3,174
Venomoth,23,73753
Venomoth,43,512059
Venomoth,63,1648388
Venomoth,83,3852392
Venomoth,4,310
Venomoth,24,84249
Venomoth,44,549506
Venomoth,64,1729636
Venomoth,84,4002614
Venomoth,5,570
Venomoth,25,95697
Venomoth,45,588738
Venomoth,65,1813542
Venomoth,85,4158657
Venomoth,6,996
Venomoth,26,108140
Venomoth,46,629797
Venomoth,66,1900154
Venomoth,86,4321332
Venomoth,7,1630
Venomoth,27,121618
Venomoth,47,672725
Venomoth,67,1989522
Venomoth,87,4491756
Venomoth,8,2512
Venomoth,28,136175
Venomoth,48,717564
Venomoth,68,2081700
Venomoth,88,4671501
Venomoth,9,3684
Venomoth,29,151850
Venomoth,49,764356
Venomoth,69,2176740
Venomoth,89,4862825
Venomoth,10,5188
Venomoth,30,168686
Venomoth,50,813142
Venomoth,70,2274701
Venomoth,90,5069046
Venomoth,11,7064
Venomoth,31,186724
Venomoth,51,863966
Venomoth,71,2375642
Venomoth,91,5295170
Venomoth,12,9355
Venomoth,32,206005
Venomoth,52,916870
Venomoth,72,2479627
Venomoth,92,5548952
Venomoth,13,12102
Venomoth,33,226571
Venomoth,53,971895
Venomoth,73,2586726
Venomoth,93,5842790
Venomoth,14,15346
Venomoth,34,248464
Venomoth,54,1029086
Venomoth,74,2697014
Venomoth,94,6197207
Venomoth,15,19129
Venomoth,35,271725
Venomoth,55,1088485
Venomoth,75,2810576
Venomoth,95,6647578
Venomoth,16,23492
Venomoth,36,296396
Venomoth,56,1150134
Venomoth,76,2927504
Venomoth,96,7257806
Venomoth,17,28476
Venomoth,37,322518
Venomoth,57,1214078
Venomoth,77,3047907
Venomoth,97,8149974
Venomoth,18,34123
Venomoth,38,350133
Venomoth,58,1280359
Venomoth,78,3171909
Venomoth,98,9573612
Venomoth,19,40475
Venomoth,39,379282
Venomoth,59,1349022
Venomoth,79,3299659
Venomoth,99,12083224
Venomoth,20,47572
Venomoth,40,410008
Venomoth,60,1420112
Venomoth,80,3431334
Venomoth,100,17049375
Diglett,1,0
Diglett,21,32550
Diglett,41,259641
Diglett,61,876720
Diglett,81,2093763
Diglett,2,71
Diglett,22,37665
Diglett,42,279599
Diglett,62,921374
Diglett,82,2176076
Diglett,3,102
Diglett,23,43290
Diglett,43,300556
Diglett,63,967532
Diglett,83,2261186
Diglett,4,182
Diglett,24,49450
Diglett,44,322536
Diglett,64,1015221
Diglett,84,2349360
Diglett,5,334
Diglett,25,56170
Diglett,45,345564
Diglett,65,1064470
Diglett,85,2440951
Diglett,6,585
Diglett,26,63473
Diglett,46,369664
Diglett,66,1115308
Diglett,86,2536434
Diglett,7,956
Diglett,27,71385
Diglett,47,394860
Diglett,67,1167763
Diglett,87,2636465
Diglett,8,1474
Diglett,28,79928
Diglett,48,421179
Diglett,68,1221867
Diglett,88,2741968
Diglett,9,2162
Diglett,29,89129
Diglett,49,448643
Diglett,69,1277652
Diglett,89,2854266
Diglett,10,3045
Diglett,30,99011
Diglett,50,477279
Diglett,70,1335150
Diglett,90,2975310
Diglett,11,4146
Diglett,31,109598
Diglett,51,507110
Diglett,71,1394398
Diglett,91,3108034
Diglett,12,5491
Diglett,32,120916
Diglett,52,538162
Diglett,72,1455433
Diglett,92,3256993
Diglett,13,7103
Diglett,33,132987
Diglett,53,570460
Diglett,73,1518296
Diglett,93,3429463
Diglett,14,9007
Diglett,34,145837
Diglett,54,604029
Diglett,74,1583030
Diglett,94,3637491
Diglett,15,11228
Diglett,35,159491
Diglett,55,638893
Diglett,75,1649685
Diglett,95,3901839
Diglett,16,13788
Diglett,36,173971
Diglett,56,675078
Diglett,76,1718317
Diglett,96,4260016
Diglett,17,16714
Diglett,37,189304
Diglett,57,712611
Diglett,77,1788989
Diglett,97,4783680
Diglett,18,20028
Diglett,38,205513
Diglett,58,751515
Diglett,78,1861773
Diglett,98,5619294
Diglett,19,23757
Diglett,39,222622
Diglett,59,791817
Diglett,79,1936756
Diglett,99,7092327
Diglett,20,27922
Diglett,40,240657
Diglett,60,833544
Diglett,80,2014044
Diglett,100,10007242
Dugtrio,1,0
Dugtrio,21,61485
Dugtrio,41,490433
Dugtrio,61,1656028
Dugtrio,81,3954887
Dugtrio,2,134
Dugtrio,22,71145
Dugtrio,42,528132
Dugtrio,62,1740374
Dugtrio,82,4110366
Dugtrio,3,193
Dugtrio,23,81770
Dugtrio,43,567717
Dugtrio,63,1827560
Dugtrio,83,4271130
Dugtrio,4,343
Dugtrio,24,93406
Dugtrio,44,609235
Dugtrio,64,1917640
Dugtrio,84,4437681
Dugtrio,5,632
Dugtrio,25,106099
Dugtrio,45,652732
Dugtrio,65,2010666
Dugtrio,85,4610685
Dugtrio,6,1105
Dugtrio,26,119894
Dugtrio,46,698254
Dugtrio,66,2106692
Dugtrio,86,4791042
Dugtrio,7,1807
Dugtrio,27,134838
Dugtrio,47,745848
Dugtrio,67,2205775
Dugtrio,87,4979991
Dugtrio,8,2785
Dugtrio,28,150976
Dugtrio,48,795560
Dugtrio,68,2307972
Dugtrio,88,5179273
Dugtrio,9,4084
Dugtrio,29,168356
Dugtrio,49,847438
Dugtrio,69,2413343
Dugtrio,89,5391393
Dugtrio,10,5752
Dugtrio,30,187021
Dugtrio,50,901527
Dugtrio,70,2521951
Dugtrio,90,5620030
Dugtrio,11,7832
Dugtrio,31,207020
Dugtrio,51,957875
Dugtrio,71,2633864
Dugtrio,91,5870732
Dugtrio,12,10372
Dugtrio,32,228397
Dugtrio,52,1016529
Dugtrio,72,2749152
Dugtrio,92,6152099
Dugtrio,13,13418
Dugtrio,33,251199
Dugtrio,53,1077536
Dugtrio,73,2867892
Dugtrio,93,6477876
Dugtrio,14,17014
Dugtrio,34,275471
Dugtrio,54,1140943
Dugtrio,74,2990168
Dugtrio,94,6870817
Dugtrio,15,21208
Dugtrio,35,301261
Dugtrio,55,1206798
Dugtrio,75,3116073
Dugtrio,95,7370141
Dugtrio,16,26045
Dugtrio,36,328613
Dugtrio,56,1275149
Dugtrio,76,3245711
Dugtrio,96,8046698
Dugtrio,17,31571
Dugtrio,37,357574
Dugtrio,57,1346043
Dugtrio,77,3379201
Dugtrio,97,9035841
Dugtrio,18,37832
Dugtrio,38,388191
Dugtrio,58,1419529
Dugtrio,78,3516682
Dugtrio,98,10614222
Dugtrio,19,44874
Dugtrio,39,420509
Dugtrio,59,1495655
Dugtrio,79,3658317
Dugtrio,99,13396618
Dugtrio,20,52743
Dugtrio,40,454574
Dugtrio,60,1574472
Dugtrio,80,3804305
Dugtrio,100,18902568
Meowth,1,0
Meowth,21,27728
Meowth,41,221175
Meowth,61,746836
Meowth,81,1783576
Meowth,2,60
Meowth,22,32085
Meowth,42,238177
Meowth,62,784874
Meowth,82,1853694
Meowth,3,87
Meowth,23,36876
Meowth,43,256029
Meowth,63,824194
Meowth,83,1926196
Meowth,4,155
Meowth,24,42124
Meowth,44,274753
Meowth,64,864818
Meowth,84,2001307
Meowth,5,285
Meowth,25,47848
Meowth,45,294369
Meowth,65,906771
Meowth,85,2079328
Meowth,6,498
Meowth,26,54070
Meowth,46,314898
Meowth,66,950077
Meowth,86,2160666
Meowth,7,815
Meowth,27,60809
Meowth,47,336362
Meowth,67,994761
Meowth,87,2245878
Meowth,8,1256
Meowth,28,68087
Meowth,48,358782
Meowth,68,1040850
Meowth,88,2335750
Meowth,9,1842
Meowth,29,75925
Meowth,49,382178
Meowth,69,1088370
Meowth,89,2431412
Meowth,10,2594
Meowth,30,84343
Meowth,50,406571
Meowth,70,1137350
Meowth,90,2534523
Meowth,11,3532
Meowth,31,93362
Meowth,51,431983
Meowth,71,1187821
Meowth,91,2647585
Meowth,12,4677
Meowth,32,103002
Meowth,52,458435
Meowth,72,1239813
Meowth,92,2774476
Meowth,13,6051
Meowth,33,113285
Meowth,53,485947
Meowth,73,1293363
Meowth,93,2921395
Meowth,14,7673
Meowth,34,124232
Meowth,54,514543
Meowth,74,1348507
Meowth,94,3098603
Meowth,15,9564
Meowth,35,135862
Meowth,55,544242
Meowth,75,1405288
Meowth,95,3323789
Meowth,16,11746
Meowth,36,148198
Meowth,56,575067
Meowth,76,1463752
Meowth,96,3628903
Meowth,17,14238
Meowth,37,161259
Meowth,57,607039
Meowth,77,1523953
Meowth,97,4074987
Meowth,18,17061
Meowth,38,175066
Meowth,58,640179
Meowth,78,1585954
Meowth,98,4786806
Meowth,19,20237
Meowth,39,189641
Meowth,59,674511
Meowth,79,1649829
Meowth,99,6041612
Meowth,20,23786
Meowth,40,205004
Meowth,60,710056
Meowth,80,1715667
Meowth,100,8524687
Persian,1,0
Persian,21,59475
Persian,41,474406
Persian,61,1601909
Persian,81,3825642
Persian,2,130
Persian,22,68820
Persian,42,510873
Persian,62,1683499
Persian,82,3976040
Persian,3,187
Persian,23,79098
Persian,43,549164
Persian,63,1767836
Persian,83,4131550
Persian,4,332
Persian,24,90354
Persian,44,589325
Persian,64,1854972
Persian,84,4292659
Persian,5,611
Persian,25,102631
Persian,45,631401
Persian,65,1944958
Persian,85,4460009
Persian,6,1068
Persian,26,115976
Persian,46,675435
Persian,66,2037846
Persian,86,4634472
Persian,7,1748
Persian,27,130431
Persian,47,721474
Persian,67,2133691
Persian,87,4817246
Persian,8,2694
Persian,28,146043
Persian,48,769561
Persian,68,2232548
Persian,88,5010016
Persian,9,3951
Persian,29,162854
Persian,49,819744
Persian,69,2334475
Persian,89,5215203
Persian,10,5564
Persian,30,180909
Persian,50,872065
Persian,70,2439534
Persian,90,5436368
Persian,11,7576
Persian,31,200254
Persian,51,926572
Persian,71,2547790
Persian,91,5678878
Persian,12,10033
Persian,32,220933
Persian,52,983309
Persian,72,2659310
Persian,92,5951050
Persian,13,12979
Persian,33,242989
Persian,53,1042323
Persian,73,2774170
Persian,93,6266180
Persian,14,16458
Persian,34,266469
Persian,54,1103658
Persian,74,2892450
Persian,94,6646280
Persian,15,20515
Persian,35,291415
Persian,55,1167360
Persian,75,3014240
Persian,95,7129286
Persian,16,25194
Persian,36,317874
Persian,56,1233477
Persian,76,3139642
Persian,96,7783734
Persian,17,30539
Persian,37,345889
Persian,57,1302054
Persian,77,3268770
Persian,97,8740552
Persian,18,36596
Persian,38,375505
Persian,58,1373139
Persian,78,3401758
Persian,98,10267352
Persian,19,43408
Persian,39,406766
Persian,59,1446778
Persian,79,3538765
Persian,99,12958820
Persian,20,51019
Persian,40,439719
Persian,60,1523018
Persian,80,3679981
Persian,100,18284837
Psyduck,1,0
Psyduck,21,32149
Psyduck,41,256435
Psyduck,61,865897
Psyduck,81,2067914
Psyduck,2,70
Psyduck,22,37200
Psyduck,42,276147
Psyduck,62,909999
Psyduck,82,2149211
Psyduck,3,101
Psyduck,23,42755
Psyduck,43,296845
Psyduck,63,955587
Psyduck,83,2233270
Psyduck,4,179
Psyduck,24,48840
Psyduck,44,318554
Psyduck,64,1002688
Psyduck,84,2320356
Psyduck,5,330
Psyduck,25,55476
Psyduck,45,341297
Psyduck,65,1051328
Psyduck,85,2410816
Psyduck,6,577
Psyduck,26,62689
Psyduck,46,365100
Psyduck,66,1101538
Psyduck,86,2505120
Psyduck,7,944
Psyduck,27,70503
Psyduck,47,389985
Psyduck,67,1153346
Psyduck,87,2603916
Psyduck,8,1456
Psyduck,28,78942
Psyduck,48,415979
Psyduck,68,1206782
Psyduck,88,2708116
Psyduck,9,2135
Psyduck,29,88029
Psyduck,49,443104
Psyduck,69,1261878
Psyduck,89,2819029
Psyduck,10,3007
Psyduck,30,97789
Psyduck,50,471387
Psyduck,70,1318667
Psyduck,90,2938577
Psyduck,11,4095
Psyduck,31,108245
Psyduck,51,500850
Psyduck,71,1377184
Psyduck,91,3069664
Psyduck,12,5423
Psyduck,32,119423
Psyduck,52,531518
Psyduck,72,1437465
Psyduck,92,3216784
Psyduck,13,7015
Psyduck,33,131345
Psyduck,53,563417
Psyduck,73,1499551
Psyduck,93,3387124
Psyduck,14,8896
Psyduck,34,144037
Psyduck,54,596571
Psyduck,74,1563486
Psyduck,94,3592584
Psyduck,15,11089
Psyduck,35,157522
Psyduck,55,631005
Psyduck,75,1629319
Psyduck,95,3853668
Psyduck,16,13618
Psyduck,36,171824
Psyduck,56,666744
Psyduck,76,1697104
Psyduck,96,4207424
Psyduck,17,16507
Psyduck,37,186967
Psyduck,57,703813
Psyduck,77,1766902
Psyduck,97,4724623
Psyduck,18,19781
Psyduck,38,202975
Psyduck,58,742237
Psyduck,78,1838788
Psyduck,98,5549920
Psyduck,19,23463
Psyduck,39,219874
Psyduck,59,782042
Psyduck,79,1912846
Psyduck,99,7004768
Psyduck,20,27578
Psyduck,40,237685
Psyduck,60,823253
Psyduck,80,1989179
Psyduck,100,9883696
Golduck,1,0
Golduck,21,69924
Golduck,41,557747
Golduck,61,1883326
Golduck,81,4497714
Golduck,2,153
Golduck,22,80910
Golduck,42,600621
Golduck,62,1979248
Golduck,82,4674534
Golduck,3,219
Golduck,23,92994
Golduck,43,645639
Golduck,63,2078402
Golduck,83,4857363
Golduck,4,391
Golduck,24,106227
Golduck,44,692855
Golduck,64,2180846
Golduck,84,5046774
Golduck,5,719
Golduck,25,120661
Golduck,45,742322
Golduck,65,2286640
Golduck,85,5243524
Golduck,6,1256
Golduck,26,136350
Golduck,46,794093
Golduck,66,2395846
Golduck,86,5448636
Golduck,7,2055
Golduck,27,153345
Golduck,47,848219
Golduck,67,2508528
Golduck,87,5663519
Golduck,8,3167
Golduck,28,171699
Golduck,48,904755
Golduck,68,2624752
Golduck,88,5890154
Golduck,9,4645
Golduck,29,191463
Golduck,49,963753
Golduck,69,2744586
Golduck,89,6131388
Golduck,10,6541
Golduck,30,212691
Golduck,50,1025266
Golduck,70,2868101
Golduck,90,6391406
Golduck,11,8907
Golduck,31,235434
Golduck,51,1089349
Golduck,71,2995375
Golduck,91,6676519
Golduck,12,11796
Golduck,32,259745
Golduck,52,1156053
Golduck,72,3126487
Golduck,92,6996505
Golduck,13,15259
Golduck,33,285677
Golduck,53,1225433
Golduck,73,3261524
Golduck,93,7366996
Golduck,14,19350
Golduck,34,313281
Golduck,54,1297544
Golduck,74,3400583
Golduck,94,7813870
Golduck,15,24119
Golduck,35,342610
Golduck,55,1372437
Golduck,75,3543769
Golduck,95,8381729
Golduck,16,29620
Golduck,36,373717
Golduck,56,1450169
Golduck,76,3691201
Golduck,96,9151147
Golduck,17,35904
Golduck,37,406653
Golduck,57,1530794
Golduck,77,3843013
Golduck,97,10276055
Golduck,18,43025
Golduck,38,441472
Golduck,58,1614366
Golduck,78,3999364
Golduck,98,12071077
Golduck,19,51033
Golduck,39,478226
Golduck,59,1700941
Golduck,79,4160440
Golduck,99,15235370
Golduck,20,59982
Golduck,40,516967
Golduck,60,1790576
Golduck,80,4326464
Golduck,100,21497038
Mankey,1,0
Mankey,21,29737
Mankey,41,237203
Mankey,61,800954
Mankey,81,1912821
Mankey,2,65
Mankey,22,34410
Mankey,42,255436
Mankey,62,841749
Mankey,82,1988020
Mankey,3,93
Mankey,23,39549
Mankey,43,274582
Mankey,63,883918
Mankey,83,2065775
Mankey,4,166
Mankey,24,45177
Mankey,44,294662
Mankey,64,927486
Mankey,84,2146329
Mankey,5,305
Mankey,25,51315
Mankey,45,315700
Mankey,65,972479
Mankey,85,2230004
Mankey,6,534
Mankey,26,57988
Mankey,46,337717
Mankey,66,1018923
Mankey,86,2317236
Mankey,7,874
Mankey,27,65215
Mankey,47,360737
Mankey,67,1066845
Mankey,87,2408623
Mankey,8,1347
Mankey,28,73021
Mankey,48,384780
Mankey,68,1116274
Mankey,88,2505008
Mankey,9,1975
Mankey,29,81427
Mankey,49,409872
Mankey,69,1167237
Mankey,89,2607601
Mankey,10,2782
Mankey,30,90454
Mankey,50,436032
Mankey,70,1219767
Mankey,90,2718184
Mankey,11,3788
Mankey,31,100127
Mankey,51,463286
Mankey,71,1273895
Mankey,91,2839439
Mankey,12,5016
Mankey,32,110466
Mankey,52,491654
Mankey,72,1329655
Mankey,92,2975525
Mankey,13,6489
Mankey,33,121494
Mankey,53,521161
Mankey,73,1387085
Mankey,93,3133090
Mankey,14,8229
Mankey,34,133234
Mankey,54,551829
Mankey,74,1446225
Mankey,94,3323140
Mankey,15,10257
Mankey,35,145707
Mankey,55,583680
Mankey,75,1507120
Mankey,95,3564643
Mankey,16,12597
Mankey,36,158937
Mankey,56,616738
Mankey,76,1569821
Mankey,96,3891867
Mankey,17,15269
Mankey,37,172944
Mankey,57,651027
Mankey,77,1634385
Mankey,97,4370276
Mankey,18,18298
Mankey,38,187752
Mankey,58,686569
Mankey,78,1700879
Mankey,98,5133676
Mankey,19,21704
Mankey,39,203383
Mankey,59,723389
Mankey,79,1769382
Mankey,99,6479410
Mankey,20,25509
Mankey,40,219859
Mankey,60,761509
Mankey,80,1839990
Mankey,100,9142418
Primeape,1,0
Primeape,21,59877
Primeape,41,477611
Primeape,61,1612733
Primeape,81,3851491
Primeape,2,131
Primeape,22,69285
Primeape,42,514325
Primeape,62,1694874
Primeape,82,4002905
Primeape,3,188
Primeape,23,79632
Primeape,43,552875
Primeape,63,1779781
Primeape,83,4159466
Primeape,4,335
Primeape,24,90964
Primeape,44,593307
Primeape,64,1867506
Primeape,84,4321663
Primeape,5,616
Primeape,25,103325
Primeape,45,635667
Primeape,65,1958100
Primeape,85,4490144
Primeape,6,1076
Primeape,26,116759
Primeape,46,679999
Primeape,66,2051615
Primeape,86,4665786
Primeape,7,1760
Primeape,27,131313
Primeape,47,726348
Primeape,67,2148108
Primeape,87,4849795
Primeape,8,2712
Primeape,28,147029
Primeape,48,774761
Primeape,68,2247632
Primeape,88,5043867
Primeape,9,3978
Primeape,29,163954
Primeape,49,825282
Primeape,69,2350249
Primeape,89,5250441
Primeape,10,5601
Primeape,30,182132
Primeape,50,877958
Primeape,70,2456018
Primeape,90,5473101
Primeape,11,7627
Primeape,31,201607
Primeape,51,932833
